id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
85712,60.66908,-176.80085,2004,southern Tanner crab,female,129,11.2,2.3,192,433
88077,59.33296,-175.09925,2004,southern Tanner crab,male,132,10.2,2.9,181,3427
88076,59.32877,-174.45095,2004,southern Tanner crab,male,121,10.5,3.1,172,5887
88075,59.33617,-173.78959,2004,southern Tanner crab,male,109,,,167,13304
88074,59.33707,-173.14525,2004,southern Tanner crab,male,100,9.8,2,155,2404
88073,59.33206,-172.49821,2004,southern Tanner crab,male,88,8.7,1.4,148,65
88072,59.33012,-171.83726,2004,southern Tanner crab,male,80,8.5,0.1,145,1139
88071,59.33384,-170.54145,2004,southern Tanner crab,male,68,8.6,0.9,134,148
88070,59.33197,-169.8769,2004,southern Tanner crab,male,60,8.3,1.1,129,66
88069,58.99982,-177.59155,2004,southern Tanner crab,male,135,10.1,3.5,202,758
88068,58.99816,-176.94765,2004,southern Tanner crab,male,137,10.3,3.5,201,310
94550,57.16588,-168.6378,2004,southern Tanner crab,female,75,9,3.8,108,2798
94549,57.33123,-173.3126,2004,southern Tanner crab,female,121,9.6,4,163,4380
94548,57.35815,-172.80755,2004,southern Tanner crab,female,117,9.7,4,157,5551
94547,57.34148,-172.09655,2004,southern Tanner crab,female,108,10.2,4.2,156,7771
94546,57.3293,-171.46455,2004,southern Tanner crab,female,101,9.4,4.2,157,7411
94545,57.34204,-170.8604,2004,southern Tanner crab,female,83,8,4.9,152,136
94544,57.33648,-169.5987,2004,southern Tanner crab,female,63,9,3.6,114,3569
94543,57.32685,-169.00981,2004,southern Tanner crab,female,70,9.1,3.9,109,105
94542,57.33538,-168.31465,2004,southern Tanner crab,female,74,8.3,3.5,107,700
94541,57.34407,-160.9327,2004,southern Tanner crab,female,62,6.1,4,19,272
88067,59.00661,-176.3135,2004,southern Tanner crab,male,136,10.4,3.2,200,60
88066,58.99568,-175.72966,2004,southern Tanner crab,male,133,,,183,2898
84240,57.01075,-170.80155,2004,southern Tanner crab,female,95,9.6,4.5,153,4044
84239,56.99782,-170.16391,2004,southern Tanner crab,female,70,7.9,4.7,111,1817
84238,56.99638,-169.5523,2004,southern Tanner crab,female,61,8.7,3.8,115,4808
84237,57.0103,-168.96071,2004,southern Tanner crab,female,80,9.4,3.7,105,6236
84236,57.00228,-168.30565,2004,southern Tanner crab,female,81,9.3,3.6,106,975
84235,57.0062,-159.71339,2004,southern Tanner crab,female,58,6.5,3.9,14,138
84234,56.99517,-160.32825,2004,southern Tanner crab,female,63,5.9,3.7,12,526
84233,57.00391,-160.96165,2004,southern Tanner crab,female,63,6,4,18,69
84232,57.00195,-164.0224,2004,southern Tanner crab,female,69,9.7,2.5,47,73
84231,57.00129,-167.70385,2004,southern Tanner crab,female,78,8.9,3.5,103,210
84230,56.68112,-172.60231,2004,southern Tanner crab,female,133,9.4,4.2,160,7991
84229,56.67467,-171.97166,2004,southern Tanner crab,female,124,,,154,112
84228,56.67362,-171.3558,2004,southern Tanner crab,female,120,9.4,4.2,159,933
84227,56.67005,-170.73021,2004,southern Tanner crab,female,114,8.9,4.1,111,3468
84226,56.66507,-170.1226,2004,southern Tanner crab,female,97,7.3,4.5,112,2905
84225,56.6705,-168.9246,2004,southern Tanner crab,female,99,9.2,3.6,104,602
84224,56.67377,-168.2929,2004,southern Tanner crab,female,106,9.4,3.9,102,13077
94540,57.33969,-161.52825,2004,southern Tanner crab,female,56,7,3.7,20,72
94539,57.33115,-164.01486,2004,southern Tanner crab,female,63,10.2,3,46,132
84982,54.99354,-166.9314,2004,southern Tanner crab,female,156,7.4,4,78,6568
84983,54.99856,-166.33426,2004,southern Tanner crab,female,144,7.9,4.1,73,8977
84984,55.00543,-165.75095,2004,southern Tanner crab,female,130,7.4,4.2,69,11598
84985,55.0012,-165.1604,2004,southern Tanner crab,female,112,6.8,4.6,39,1942
84986,55.33472,-167.55025,2004,southern Tanner crab,female,148,7,4.2,82,2771
84987,55.32869,-166.97635,2004,southern Tanner crab,female,139,7.8,4.1,77,776
84988,55.33878,-166.35275,2004,southern Tanner crab,female,133,7.8,4.1,74,5935
84989,55.33899,-165.78701,2004,southern Tanner crab,female,120,7.9,4.1,70,3080
84990,55.33162,-165.1698,2004,southern Tanner crab,female,111,7.9,4.4,40,193
87742,57.66689,-172.18151,2004,southern Tanner crab,male,107,9.8,4,159,5548
87741,57.66368,-171.54185,2004,southern Tanner crab,male,100,9.3,4,156,4858
95543,57.66761,-168.3918,2004,southern Tanner crab,female,71,8.5,3,116,606
95544,57.67823,-169.029,2004,southern Tanner crab,female,70,8.5,3.8,121,6746
95545,57.66494,-169.65341,2004,southern Tanner crab,female,70,9.9,3.4,134,16787
95546,57.66131,-170.26666,2004,southern Tanner crab,female,72,9.8,3.3,139,41706
95547,57.66584,-170.90136,2004,southern Tanner crab,female,85,8.8,3.9,150,187
95548,57.66368,-171.54185,2004,southern Tanner crab,female,100,9.3,4,156,1595
95549,57.66689,-172.18151,2004,southern Tanner crab,female,107,9.8,4,159,5293
86442,58.35309,-171.0168,2005,southern Tanner crab,female,85,9.5,3,131,646
86441,58.33488,-170.38826,2005,southern Tanner crab,female,75,9.4,3,117,63710
86440,58.34495,-169.74125,2005,southern Tanner crab,female,70,9.4,2.6,118,21125
84475,58.9802,-172.4542,2005,southern Tanner crab,female,98,9.5,2.7,147,431
84512,60.12737,-173.77761,2005,southern Tanner crab,female,87,7.7,1.1,180,2216
84513,60.1606,-174.35915,2005,southern Tanner crab,female,101,7.1,1.7,179,65
84514,60.67327,-175.45281,2005,southern Tanner crab,female,108,7.7,1.9,186,253
84515,60.67103,-176.20141,2005,southern Tanner crab,female,120,7.8,2.8,189,1638
84516,60.66829,-176.78766,2005,southern Tanner crab,female,129,7.7,2.6,190,22149
84517,60.64981,-178.17595,2005,southern Tanner crab,female,160,9.4,2.5,194,215
84518,61.00373,-176.2701,2005,southern Tanner crab,female,114,7.4,2.2,188,1150
84519,60.99958,-176.96166,2005,southern Tanner crab,female,121,9.3,2.7,192,222
84520,60.99078,-177.62286,2005,southern Tanner crab,female,135,10,1.9,193,73
84521,61.32354,-176.2986,2005,southern Tanner crab,female,105,8.5,1.4,190,361
84223,58.00089,-167.17191,2005,southern Tanner crab,female,64,6.7,2.8,91,75
84222,57.99,-167.80535,2005,southern Tanner crab,female,68,6.6,2.4,87,1036
84221,57.5073,-170.5941,2005,southern Tanner crab,female,76,8.6,4.4,112,66
84220,57.50383,-170.00901,2005,southern Tanner crab,female,65,,,113,460
84219,57.49538,-169.36115,2005,southern Tanner crab,female,71,8.8,3.7,112,599
84218,57.4949,-168.75005,2005,southern Tanner crab,female,72,8.6,3.4,106,842
84217,57.6683,-173.39065,2005,southern Tanner crab,female,147,7,4.2,141,627
84216,57.66597,-172.79631,2005,southern Tanner crab,female,118,8.9,4.1,142,981
84215,57.66774,-172.15881,2005,southern Tanner crab,female,106,9.1,4.1,143,1533
84214,57.65254,-171.53785,2005,southern Tanner crab,female,100,8.6,4,131,801
84213,57.65629,-170.89559,2005,southern Tanner crab,female,86,8.8,4.4,133,778
84212,57.66603,-170.26071,2005,southern Tanner crab,female,69,,,114,130
84211,57.65791,-169.66325,2005,southern Tanner crab,female,72,9.2,3.6,115,658
87514,58.00791,-172.24931,2005,southern Tanner crab,male,104,9,3.4,144,9559
94511,55.99869,-167.60875,2005,southern Tanner crab,female,134,8.4,4.3,93,725
94510,55.66775,-168.2,2005,southern Tanner crab,female,135,7.9,4.3,95,493
94509,55.67402,-162.84745,2005,southern Tanner crab,female,53,7,4.6,29,1989
94508,55.68788,-163.3996,2005,southern Tanner crab,female,77,6.5,,26,2107
94507,55.6959,-164.01015,2005,southern Tanner crab,female,95,8.2,4.1,29,6232
94506,55.64368,-164.58226,2005,southern Tanner crab,female,95,7.3,,61,1344
94505,55.65064,-165.1879,2005,southern Tanner crab,female,110,6.1,4.4,58,15230
94504,55.67741,-165.79279,2005,southern Tanner crab,female,117,7.1,4.5,68,36467
94503,55.66004,-166.39285,2005,southern Tanner crab,female,126,7,4.2,64,3833
94502,55.66299,-166.98175,2005,southern Tanner crab,female,136,8.3,4.3,98,1414
94501,55.66639,-167.5923,2005,southern Tanner crab,female,136,8.1,4.3,94,6041
94500,55.33543,-163.41446,2005,southern Tanner crab,female,49,6.2,,27,1142
94499,55.33992,-164.01416,2005,southern Tanner crab,female,79,6,4.8,28,299
94498,55.33155,-164.55236,2005,southern Tanner crab,female,99,7.6,,62,7268
94497,55.33836,-165.17625,2005,southern Tanner crab,female,112,6.7,4.6,59,6624
94496,55.34429,-165.79561,2005,southern Tanner crab,female,121,6.4,4.3,60,10610
94495,55.34666,-166.3683,2005,southern Tanner crab,female,133,6.2,4.2,61,5375
94494,55.33113,-166.9694,2005,southern Tanner crab,female,139,8.2,4.2,99,2327
94493,55.33823,-167.55326,2005,southern Tanner crab,female,148,7.4,4.3,100,5079
94492,54.99835,-165.1455,2005,southern Tanner crab,female,110,6.5,,64,5043
94491,55.00068,-165.75365,2005,southern Tanner crab,female,131,6.6,4.4,67,17502
94490,55.00314,-166.32495,2005,southern Tanner crab,female,143,6.7,4.3,63,10067
94489,55.00566,-166.9304,2005,southern Tanner crab,female,154,7.2,4.1,62,3986
88426,54.66047,-165.1543,2005,southern Tanner crab,male,81,6.5,,65,70
96315,56.66452,-164.59946,2005,southern Tanner crab,female,71,8.1,,59,142
96314,56.66718,-165.22506,2005,southern Tanner crab,female,77,7.1,3.5,53,65
96313,56.6678,-165.8582,2005,southern Tanner crab,female,79,7.6,3.7,71,134
96312,56.67185,-166.4257,2005,southern Tanner crab,female,84,7.4,3.5,67,70
96311,56.66793,-167.06845,2005,southern Tanner crab,female,96,8.6,4,95,67
96310,56.66633,-167.67365,2005,southern Tanner crab,female,99,8.6,,91,209
96309,56.33663,-170.69136,2005,southern Tanner crab,female,121,9.1,4.3,138,13730
96308,56.33604,-170.0517,2005,southern Tanner crab,female,109,8.8,4.3,106,7070
96307,56.42538,-169.49115,2005,southern Tanner crab,female,106,8.9,4.1,105,426
96306,56.3264,-168.87951,2005,southern Tanner crab,female,131,8,4.3,97,17357
96305,56.33827,-168.23006,2005,southern Tanner crab,female,152,8.6,4.3,101,76187
96304,56.33082,-161.0084,2005,southern Tanner crab,female,54,6.5,5,14,224
96303,56.32652,-161.6261,2005,southern Tanner crab,female,65,7,4.5,10,78
96302,56.34032,-162.79635,2005,southern Tanner crab,female,79,6.6,4.1,24,69
96301,56.33033,-163.41131,2005,southern Tanner crab,female,86,7.6,3.7,32,455
86695,60.00502,-173.31556,2005,southern Tanner crab,female,76,6.3,0.7,151,207
86696,60.00292,-173.94171,2005,southern Tanner crab,female,96,8.5,1.6,181,210
86697,60.00275,-175.2662,2005,southern Tanner crab,female,119,7.6,3,184,1774
96148,56.34252,-163.9636,2005,southern Tanner crab,female,86,8,3.8,31,656
96147,56.33672,-164.5856,2005,southern Tanner crab,female,84,8.5,,60,145
96146,56.33534,-165.20315,2005,southern Tanner crab,female,87,7.1,,54,65
96145,56.33474,-165.80991,2005,southern Tanner crab,female,91,7.5,4,70,720
96144,56.33734,-166.41489,2005,southern Tanner crab,female,103,7.7,4.2,66,618
96143,56.34468,-167.0352,2005,southern Tanner crab,female,114,8.5,4.2,96,3068
96142,56.33252,-167.64915,2005,southern Tanner crab,female,130,8.4,4.3,92,2727
96141,56.01233,-168.23385,2005,southern Tanner crab,female,152,8.3,4.3,96,34873
96140,55.99851,-162.82531,2005,southern Tanner crab,female,80,6.8,4,25,150
96139,56.01074,-163.39426,2005,southern Tanner crab,female,90,7.6,4,31,3990
96138,55.97222,-163.95595,2005,southern Tanner crab,female,92,6.8,4.1,30,850
96137,55.98989,-164.61611,2005,southern Tanner crab,female,94,6.2,4.2,56,195
96136,56.00046,-165.18845,2005,southern Tanner crab,female,98,7,4.1,55,690
96135,56.00405,-165.7903,2005,southern Tanner crab,female,106,7.5,4.2,69,13569
96134,55.98795,-166.3789,2005,southern Tanner crab,female,123,7.6,4.2,65,1762
96133,55.99506,-167.00735,2005,southern Tanner crab,female,136,8.6,4.3,97,565
86698,60.00455,-175.93186,2005,southern Tanner crab,female,131,8.1,3.1,193,6441
86699,60.00383,-176.71695,2005,southern Tanner crab,female,142,7.7,2,194,837
86700,59.98976,-177.95866,2005,southern Tanner crab,female,141,9.1,2.2,199,156
86701,59.82968,-172.22985,2005,southern Tanner crab,female,75,7.8,0.3,151,2279
86702,59.83153,-172.9208,2005,southern Tanner crab,female,82,6.2,1.2,150,1297
86703,59.83309,-173.5646,2005,southern Tanner crab,female,94,8.8,1.7,182,1078
84058,57.68843,-169.03505,2005,southern Tanner crab,female,69,9,3.2,113,2795
84057,57.66355,-168.3951,2005,southern Tanner crab,female,71,8.8,3.3,105,216
89158,58.6745,-168.5023,2005,southern Tanner crab,male,55,5.6,2.8,88,77
89159,58.66794,-169.15046,2005,southern Tanner crab,male,64,6.6,1.7,83,1081
89160,58.66821,-169.79559,2005,southern Tanner crab,male,67,9.3,2.1,119,8276
89161,58.67761,-170.43905,2005,southern Tanner crab,male,75,10,2.5,118,22765
89162,58.66797,-171.08465,2005,southern Tanner crab,male,84,9.7,2.6,130,1549
89163,58.66647,-171.71901,2005,southern Tanner crab,male,94,7.7,2.4,128,253
89164,58.67023,-172.35041,2005,southern Tanner crab,male,100,9.6,3,146,3070
89165,58.66871,-172.9997,2005,southern Tanner crab,male,113,7.9,3.6,145,979
89166,58.66613,-173.64325,2005,southern Tanner crab,male,128,8.2,4.1,205,1183
89167,58.66727,-174.2698,2005,southern Tanner crab,male,156,8.2,4,206,4359
89168,58.75015,-174.94155,2005,southern Tanner crab,male,142,10.5,4,209,4114
89169,58.66799,-175.55625,2005,southern Tanner crab,male,134,10.5,3.9,208,661
89170,58.64741,-176.2182,2005,southern Tanner crab,male,144,9.8,3.7,205,1291
89171,58.66491,-176.81736,2005,southern Tanner crab,male,137,9.3,3.3,204,642
89172,58.99962,-168.52315,2005,southern Tanner crab,male,48,4.6,3,87,147
89173,59.00072,-169.1808,2005,southern Tanner crab,male,56,5.1,2,82,230
87357,55.66639,-167.5923,2005,southern Tanner crab,male,136,8.1,4.3,94,4819
87358,55.66299,-166.98175,2005,southern Tanner crab,male,136,8.3,4.3,98,4050
87359,55.66004,-166.39285,2005,southern Tanner crab,male,126,7,4.2,64,3430
87360,55.67741,-165.79279,2005,southern Tanner crab,male,117,7.1,4.5,68,16227
87361,55.65064,-165.1879,2005,southern Tanner crab,male,110,6.1,4.4,58,14372
87362,55.64368,-164.58226,2005,southern Tanner crab,male,95,7.3,,61,3111
87363,55.6959,-164.01015,2005,southern Tanner crab,male,95,8.2,4.1,29,10907
84056,57.66785,-167.1228,2005,southern Tanner crab,female,69,7.2,2.6,92,296
87810,57.36459,-172.7453,2005,southern Tanner crab,male,117,8.7,4.1,141,1288
87809,57.33204,-172.09861,2005,southern Tanner crab,male,108,9.4,4.1,140,2921
87808,57.33799,-171.4739,2005,southern Tanner crab,male,101,8.6,4.1,132,10843
87807,57.33168,-170.861,2005,southern Tanner crab,male,84,8.2,4.8,134,636
87806,57.34632,-169.58265,2005,southern Tanner crab,male,66,9,4.2,111,12291
87805,57.33244,-168.9883,2005,southern Tanner crab,male,71,8.2,3.8,102,1893
87804,57.32303,-168.3814,2005,southern Tanner crab,male,74,8.7,3.4,103,4471
87803,57.33841,-159.0605,2005,southern Tanner crab,male,50,4.8,4.8,1,223
87802,57.33421,-159.66696,2005,southern Tanner crab,male,57,5.1,4.8,9,583
87801,57.32402,-160.3007,2005,southern Tanner crab,male,61,6,4.5,8,900
86704,60.33153,-174.06985,2005,southern Tanner crab,female,92,6.2,1.2,178,4510
86705,60.34144,-175.38641,2005,southern Tanner crab,female,111,7.7,2.5,185,1424
86706,60.33508,-176.05716,2005,southern Tanner crab,female,123,7.8,3,192,2801
84055,57.66595,-167.76721,2005,southern Tanner crab,female,71,7.3,3,88,5941
84054,57.10645,-170.5589,2005,southern Tanner crab,female,70,7.6,6,110,829
84053,57.16049,-169.88816,2005,southern Tanner crab,female,51,6.5,6.2,110,5197
86746,56.66132,-160.3734,2005,southern Tanner crab,male,61,6.4,4.3,13,726
86747,56.66774,-168.2971,2005,southern Tanner crab,male,108,8.6,3.8,102,7935
86748,56.674,-168.91015,2005,southern Tanner crab,male,101,8.5,4.1,98,10464
86749,56.66875,-169.50081,2005,southern Tanner crab,male,80,7.5,5.7,107,3352
86750,56.67516,-170.11325,2005,southern Tanner crab,male,97,6.9,4.6,107,10251
86751,56.68849,-170.71895,2005,southern Tanner crab,male,114,8.3,4.3,137,4940
86752,56.67298,-171.97521,2005,southern Tanner crab,male,126,,,135,499
86753,56.6832,-172.57405,2005,southern Tanner crab,male,136,8.8,4,136,1127
86754,56.99943,-167.70585,2005,southern Tanner crab,male,77,8.2,3.7,90,2297
86755,56.99832,-167.09035,2005,southern Tanner crab,male,74,8.3,3.6,94,1188
87762,59.83153,-172.9208,2005,southern Tanner crab,male,82,6.2,1.2,150,3892
87761,59.82968,-172.22985,2005,southern Tanner crab,male,75,7.8,0.3,151,2306
87760,59.98976,-177.95866,2005,southern Tanner crab,male,141,9.1,2.2,199,156
87759,60.00383,-176.71695,2005,southern Tanner crab,male,142,7.7,2,194,772
87758,60.00455,-175.93186,2005,southern Tanner crab,male,131,8.1,3.1,193,5672
87757,60.00275,-175.2662,2005,southern Tanner crab,male,119,7.6,3,184,1774
87756,60.00292,-173.94171,2005,southern Tanner crab,male,96,8.5,1.6,181,489
87755,60.00502,-173.31556,2005,southern Tanner crab,male,76,6.3,0.7,151,413
87754,59.98782,-172.58055,2005,southern Tanner crab,male,66,5.2,0.1,152,73
87753,59.50288,-173.49595,2005,southern Tanner crab,male,103,6.3,2.8,148,803
87752,59.50607,-172.9069,2005,southern Tanner crab,male,93,9.1,1.8,149,7021
87751,59.67606,-177.1394,2005,southern Tanner crab,male,169,9.3,3,200,800
87750,59.66312,-176.53256,2005,southern Tanner crab,male,136,7.8,2.5,195,63
89174,59.01009,-169.8337,2005,southern Tanner crab,male,63,10,,120,1422
89175,59.00317,-170.47276,2005,southern Tanner crab,male,72,10.1,1.8,119,3969
89176,58.99839,-171.14186,2005,southern Tanner crab,male,78,9.6,2.1,129,68
89177,58.99995,-171.78781,2005,southern Tanner crab,male,87,9.6,2.1,127,393
89178,58.9802,-172.4542,2005,southern Tanner crab,male,98,9.5,2.7,147,503
86079,59.6686,-173.2328,2005,southern Tanner crab,female,97,7.1,1.6,149,447
86078,59.6711,-172.54496,2005,southern Tanner crab,female,84,8.4,1.5,150,4957
86077,59.66614,-171.90285,2005,southern Tanner crab,female,79,8.2,0.5,125,331
86076,59.66411,-171.25259,2005,southern Tanner crab,female,74,8.5,0,127,276
86075,59.6664,-169.91325,2005,southern Tanner crab,female,58,9.1,0.9,122,141
84827,58.00234,-166.52509,2005,southern Tanner crab,female,57,6.3,,71,72
84828,57.99888,-168.4345,2005,southern Tanner crab,female,70,6.8,2.2,90,5319
87364,55.68788,-163.3996,2005,southern Tanner crab,male,77,6.5,,26,3090
87365,55.67402,-162.84745,2005,southern Tanner crab,male,53,7,4.6,29,4263
87366,55.66775,-168.2,2005,southern Tanner crab,male,135,7.9,4.3,95,775
87367,55.99869,-167.60875,2005,southern Tanner crab,male,134,8.4,4.3,93,1582
87368,55.99506,-167.00735,2005,southern Tanner crab,male,136,8.6,4.3,97,2117
87369,55.98795,-166.3789,2005,southern Tanner crab,male,123,7.6,4.2,65,2847
87370,56.00405,-165.7903,2005,southern Tanner crab,male,106,7.5,4.2,69,5310
87371,56.00046,-165.18845,2005,southern Tanner crab,male,98,7,4.1,55,1255
84829,57.98812,-169.08125,2005,southern Tanner crab,female,69,7.8,2.7,85,31623
84830,57.99597,-169.6953,2005,southern Tanner crab,female,71,9.3,3,117,16802
84831,57.99498,-170.34685,2005,southern Tanner crab,female,75,9.1,3.5,116,5390
87372,55.98989,-164.61611,2005,southern Tanner crab,male,94,6.2,4.2,56,1171
87373,55.97222,-163.95595,2005,southern Tanner crab,male,92,6.8,4.1,30,1628
87374,56.01074,-163.39426,2005,southern Tanner crab,male,90,7.6,4,31,4893
87375,55.99851,-162.82531,2005,southern Tanner crab,male,80,6.8,4,25,1197
87376,55.99617,-162.27145,2005,southern Tanner crab,male,74,6.1,4.5,28,297
85600,56.969,-165.84161,2005,southern Tanner crab,female,74,7.3,3.4,72,68
85601,56.99909,-165.21776,2005,southern Tanner crab,female,72,6.7,3.2,52,74
85602,56.99741,-164.0287,2005,southern Tanner crab,female,66,7.8,,57,81
85603,56.99252,-163.38135,2005,southern Tanner crab,female,68,8,3.4,36,233
85604,57.00153,-160.34151,2005,southern Tanner crab,female,64,6.7,4.6,9,159
85605,56.98289,-168.33731,2005,southern Tanner crab,female,83,8.7,3.7,104,1200
85606,56.99318,-168.94759,2005,southern Tanner crab,female,80,8.5,4.1,100,1346
85607,56.99812,-169.54975,2005,southern Tanner crab,female,62,8.5,5.4,109,1726
85608,56.99793,-170.1779,2005,southern Tanner crab,female,70,7.4,6,109,16203
85609,56.99884,-170.78135,2005,southern Tanner crab,female,97,8.9,4.7,136,1284
85610,57.01084,-171.40361,2005,southern Tanner crab,female,109,8.4,4,133,17109
85611,57.00118,-172.6531,2005,southern Tanner crab,female,117,8.5,,137,1119
85772,57.32303,-168.3814,2005,southern Tanner crab,female,74,8.7,3.4,103,3690
83988,56.99832,-167.09035,2005,southern Tanner crab,female,74,8.3,3.6,94,74
83987,56.99943,-167.70585,2005,southern Tanner crab,female,77,8.2,3.7,90,1435
83986,56.6832,-172.57405,2005,southern Tanner crab,female,136,8.8,4,136,1392
83985,56.67298,-171.97521,2005,southern Tanner crab,female,126,,,135,187
83984,56.68849,-170.71895,2005,southern Tanner crab,female,114,8.3,4.3,137,1504
83983,56.67516,-170.11325,2005,southern Tanner crab,female,97,6.9,4.6,107,2613
83982,56.66875,-169.50081,2005,southern Tanner crab,female,80,7.5,5.7,107,936
83981,56.674,-168.91015,2005,southern Tanner crab,female,101,8.5,4.1,98,30557
83980,56.66774,-168.2971,2005,southern Tanner crab,female,108,8.6,3.8,102,5915
83979,56.66132,-160.3734,2005,southern Tanner crab,female,61,6.4,4.3,13,73
83978,56.67671,-160.989,2005,southern Tanner crab,female,67,8.3,4.1,15,144
83977,56.66315,-161.60995,2005,southern Tanner crab,female,91,7.8,3.7,11,275
83976,56.67029,-162.1669,2005,southern Tanner crab,female,70,7.2,4.1,26,293
83975,56.66765,-162.78295,2005,southern Tanner crab,female,73,7.6,3.9,33,667
83974,56.66323,-163.38205,2005,southern Tanner crab,female,76,7.9,3.6,35,1426
83973,56.67213,-164.01635,2005,southern Tanner crab,female,76,7.4,3.6,32,409
87659,58.00562,-160.86441,2005,southern Tanner crab,male,47,5.1,4.8,18,77
87658,57.99571,-161.49095,2005,southern Tanner crab,male,57,5,5.2,16,138
87657,57.99848,-163.37535,2005,southern Tanner crab,male,46,5.7,5.1,39,74
87656,57.99896,-164.62105,2005,southern Tanner crab,male,42,5.8,,53,79
83764,57.33062,-160.94101,2005,southern Tanner crab,male,61,6.4,4.3,14,146
83763,57.33484,-161.5662,2005,southern Tanner crab,male,55,7,4.6,13,790
83762,57.33363,-162.15135,2005,southern Tanner crab,male,53,6.3,4.8,24,774
83761,57.32706,-162.7979,2005,southern Tanner crab,male,49,6,4.9,22,79
83760,57.33696,-164.01216,2005,southern Tanner crab,male,63,7.7,3.4,34,148
83759,57.33318,-164.62066,2005,southern Tanner crab,male,62,7.6,,56,457
86336,61.32669,-176.99926,2005,southern Tanner crab,male,116,9,2,191,75
86335,61.32354,-176.2986,2005,southern Tanner crab,male,105,8.5,1.4,190,144
86334,60.99958,-176.96166,2005,southern Tanner crab,male,121,9.3,2.7,192,370
83758,57.3359,-165.8684,2005,southern Tanner crab,male,69,6.3,3.1,73,219
83757,57.33684,-166.48015,2005,southern Tanner crab,male,69,6.9,3.2,69,437
83756,57.33076,-167.11665,2005,southern Tanner crab,male,71,7.9,3,93,896
86756,56.99608,-166.47435,2005,southern Tanner crab,male,73,7.1,3.4,68,363
86757,56.969,-165.84161,2005,southern Tanner crab,male,74,7.3,3.4,72,683
86758,56.99909,-165.21776,2005,southern Tanner crab,male,72,6.7,3.2,52,295
86759,56.99865,-164.60195,2005,southern Tanner crab,male,68,7.7,,58,77
86760,56.99741,-164.0287,2005,southern Tanner crab,male,66,7.8,,57,895
86761,56.99252,-163.38135,2005,southern Tanner crab,male,68,8,3.4,36,855
86762,56.99759,-162.78425,2005,southern Tanner crab,male,61,7,4.1,23,294
86763,56.9922,-162.1669,2005,southern Tanner crab,male,62,6.7,4.1,25,668
86764,57.00352,-161.58,2005,southern Tanner crab,male,70,8.2,3.7,12,1560
86765,56.99154,-160.9528,2005,southern Tanner crab,male,67,7.2,4.2,16,3203
86333,61.00373,-176.2701,2005,southern Tanner crab,male,114,7.4,2.2,188,609
86332,60.66829,-176.78766,2005,southern Tanner crab,male,129,7.7,2.6,190,19501
86331,60.67103,-176.20141,2005,southern Tanner crab,male,120,7.8,2.8,189,1507
86330,60.67327,-175.45281,2005,southern Tanner crab,male,108,7.7,1.9,186,253
86329,60.12737,-173.77761,2005,southern Tanner crab,male,87,7.7,1.1,180,4492
86328,60.1623,-172.3063,2005,southern Tanner crab,male,58,5.8,0.5,153,104
86327,60.33928,-177.41275,2005,southern Tanner crab,male,144,9.3,1.9,196,81
86326,60.34617,-176.7228,2005,southern Tanner crab,male,137,7.7,2.5,191,970
86325,60.33508,-176.05716,2005,southern Tanner crab,male,123,7.8,3,192,2535
87596,59.66871,-175.8558,2005,southern Tanner crab,male,138,8,2.7,198,2962
87595,59.66556,-174.4502,2005,southern Tanner crab,male,116,7.9,2.9,182,67
87594,59.66471,-173.84896,2005,southern Tanner crab,male,104,9.7,2.7,183,461
87593,59.6686,-173.2328,2005,southern Tanner crab,male,97,7.1,1.6,149,319
87592,59.6711,-172.54496,2005,southern Tanner crab,male,84,8.4,1.5,150,6528
87591,59.66614,-171.90285,2005,southern Tanner crab,male,79,8.2,0.5,125,355
87590,59.66411,-171.25259,2005,southern Tanner crab,male,74,8.5,0,127,689
87589,59.6664,-169.91325,2005,southern Tanner crab,male,58,9.1,0.9,122,351
87588,59.33107,-177.0643,2005,southern Tanner crab,male,149,9.2,2.8,201,145
87587,59.33926,-176.3924,2005,southern Tanner crab,male,136,7.8,2.5,196,153
85612,57.00578,-173.2561,2005,southern Tanner crab,female,143,6.8,4.2,138,18603
85613,56.83136,-168.6098,2005,southern Tanner crab,female,98,8.4,3.7,103,2159
85614,56.83039,-169.30295,2005,southern Tanner crab,female,82,8.1,5,99,2023
85615,56.83276,-169.9151,2005,southern Tanner crab,female,73,8.5,5,108,913
85616,56.83633,-170.47715,2005,southern Tanner crab,female,102,8.4,4.4,108,10169
85617,57.32511,-167.74315,2005,southern Tanner crab,female,74,8.1,3.1,89,1375
85618,57.33076,-167.11665,2005,southern Tanner crab,female,71,7.9,3,93,224
85619,57.33696,-164.01216,2005,southern Tanner crab,female,63,7.7,3.4,34,74
89959,55.33543,-163.41446,2005,southern Tanner crab,male,49,6.2,,27,2284
89958,55.33992,-164.01416,2005,southern Tanner crab,male,79,6,4.8,28,598
89957,55.33155,-164.55236,2005,southern Tanner crab,male,99,7.6,,62,8693
87586,59.33281,-175.76285,2005,southern Tanner crab,male,137,7.9,2.8,197,1533
87585,59.33279,-175.09446,2005,southern Tanner crab,male,135,7.9,2.9,199,3004
87584,59.32695,-174.4508,2005,southern Tanner crab,male,121,8.1,3.5,202,3644
87583,59.33577,-173.80706,2005,southern Tanner crab,male,111,8.3,2.9,203,65
